doc.value,author.value,author_name.value,coauthors.value
https://data.archives-ouvertes.fr/document/inria-00348713v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Francois Rebufat&https://data.archives-ouvertes.fr/author/375038--Frédéric Cazals&https://data.archives-ouvertes.fr/author/623991--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers--Sylvain Pion&https://data.archives-ouvertes.fr/author/sylvain-pion--Tran Kai Frank Da&https://data.archives-ouvertes.fr/author/375037
https://data.archives-ouvertes.fr/document/hal-00488446v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/498079--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00420228v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Dobrina Boltcheva&https://data.archives-ouvertes.fr/author/429693--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00167199v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers--Sylvain Pion&https://data.archives-ouvertes.fr/author/sylvain-pion
https://data.archives-ouvertes.fr/document/inria-00090667v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-01615863v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Frédéric Chazal&https://data.archives-ouvertes.fr/author/fchazal--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00072243v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,David Cohen-Steiner&https://data.archives-ouvertes.fr/author/98401--Eric Colin de Verdière&https://data.archives-ouvertes.fr/author/100004
https://data.archives-ouvertes.fr/document/inria-00074591v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,André Cerezo&https://data.archives-ouvertes.fr/author/101679--Jacqueline Duquesne&https://data.archives-ouvertes.fr/author/101726--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00075003v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00615486v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/498079--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/hal-01179408v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-00907088v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jane Tournois&https://data.archives-ouvertes.fr/author/945913--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Kan-Le Shi&https://data.archives-ouvertes.fr/author/945840
https://data.archives-ouvertes.fr/document/hal-01179145v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jorge Urrutia&https://data.archives-ouvertes.fr/author/101301--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00074367v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Francis Avnaim&https://data.archives-ouvertes.fr/author/101571--Franco P. Preparata&https://data.archives-ouvertes.fr/author/103081--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00073549v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Hervé Brönnimann&https://data.archives-ouvertes.fr/author/61456
https://data.archives-ouvertes.fr/document/inria-00075629v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Panagiotis Alevizos&https://data.archives-ouvertes.fr/author/102366
https://data.archives-ouvertes.fr/document/inria-00336798v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/365488--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00070382v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Laurent Rineau&https://data.archives-ouvertes.fr/author/98110--Steve Oudot&https://data.archives-ouvertes.fr/author/98109
https://data.archives-ouvertes.fr/document/inria-00615486v2,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Camille Wormser&https://data.archives-ouvertes.fr/author/498079--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483
https://data.archives-ouvertes.fr/document/inria-00189515v3,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Emmanuel Olivi&https://data.archives-ouvertes.fr/author/458202--Maureen Clerc&https://data.archives-ouvertes.fr/author/217253--Théodore Papadopoulo&https://data.archives-ouvertes.fr/author/papadop
https://data.archives-ouvertes.fr/document/inria-00497632v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Nader Salman&https://data.archives-ouvertes.fr/author/505572--Quentin Merigot&https://data.archives-ouvertes.fr/author/qmerigot
https://data.archives-ouvertes.fr/document/inria-00090675v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Monique Teillaud&https://data.archives-ouvertes.fr/author/monique-teillaud--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers--René Schott&https://data.archives-ouvertes.fr/author/119665
https://data.archives-ouvertes.fr/document/inria-00097083v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Memelaos Karavelas&https://data.archives-ouvertes.fr/author/128419
https://data.archives-ouvertes.fr/document/inria-00072184v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Chakib Bennis&https://data.archives-ouvertes.fr/author/99971--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Sophie Balaven&https://data.archives-ouvertes.fr/author/99970
https://data.archives-ouvertes.fr/document/inria-00090613v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Francis Avnaim&https://data.archives-ouvertes.fr/author/101571--Franco P. Preparata&https://data.archives-ouvertes.fr/author/103081--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/inria-00097697v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Laurent Rineau&https://data.archives-ouvertes.fr/author/98110
https://data.archives-ouvertes.fr/document/inria-00074058v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Boaz Tagansky&https://data.archives-ouvertes.fr/author/101351--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Micha Sharir&https://data.archives-ouvertes.fr/author/101350
https://data.archives-ouvertes.fr/document/hal-01179732v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,André Cerezo&https://data.archives-ouvertes.fr/author/101679--Jacqueline Duquesne&https://data.archives-ouvertes.fr/author/429629--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-00772059v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Dominique Chapelle&https://data.archives-ouvertes.fr/author/dominique-chapelle--Philippe Moireau&https://data.archives-ouvertes.fr/author/philippe-moireau
https://data.archives-ouvertes.fr/document/inria-00413181v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jean-Marc Robert&https://data.archives-ouvertes.fr/author/11351539--Jurek Czyzowicz&https://data.archives-ouvertes.fr/author/101524--Olivier Devillers&https://data.archives-ouvertes.fr/author/olivierdevillers
https://data.archives-ouvertes.fr/document/hal-00488043v1,https://data.archives-ouvertes.fr/author/97981,Mariette Yvinec,Florent Ségonne&https://data.archives-ouvertes.fr/author/497845--Jean-Daniel Boissonnat&https://data.archives-ouvertes.fr/author/64483--Jean-Philippe Pons&https://data.archives-ouvertes.fr/author/497842--Laurent Rineau&https://data.archives-ouvertes.fr/author/497846--Renaud Keriven&https://data.archives-ouvertes.fr/author/389027
