author.value,doc.value,title.value,versionOf.value,issuedAt.value,lab.value,labName.value,type.value,country.value,availableAt.value,nameAgg.value,nameAuth.value,address.value,citation.value
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00295016v1,A Jacobson Radical Decomposition of the Fano-Snowflake Configuration,https://data.archives-ouvertes.fr/document/hal-00295016,2008-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2008-07-11,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Petr Pracna. A Jacobson Radical Decomposition of the Fano-Snowflake Configuration. SIGMA-- 2008-- 4-- 072-- 7 p. &#x27E8;hal-00295016v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00295016v2,A Jacobson Radical Decomposition of the Fano-Snowflake Configuration,https://data.archives-ouvertes.fr/document/hal-00295016,2008-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2008-10-27,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Petr Pracna. A Jacobson Radical Decomposition of the Fano-Snowflake Configuration. SIGMA-- 2008-- 4-- 072-- 7 p. &#x27E8;10.3842/SIGMA.2008.072&#x27E9;. &#x27E8;hal-00295016v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00410681v1,"Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2, 2)",https://data.archives-ouvertes.fr/document/hal-00410681,2009-08-24,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2009-08-24,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Peter Levay-- Michel Planat-- Petr Pracna. Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2-- 2). 2009. &#x27E8;hal-00410681v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00410681v2,"Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2, 2)",https://data.archives-ouvertes.fr/document/hal-00410681,2010-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2009-09-01,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Peter Levay-- Michel Planat-- Petr Pracna. Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2-- 2). Letters in Mathematical Physics-- Springer Verlag-- 2010-- 91-- pp.93-104. &#x27E8;10.1007/s11005-009-0362-z&#x27E9;. &#x27E8;hal-00410681v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00669929v1,"Charting the Real Four-Qubit Pauli Group via Ovoids of a Hyperbolic Quadric of PG(7,2)",https://data.archives-ouvertes.fr/document/hal-00669929,2012-01-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2012-02-14,,Petr Pracna,Praha,Metod Saniga-- Peter Levay-- Petr Pracna. Charting the Real Four-Qubit Pauli Group via Ovoids of a Hyperbolic Quadric of PG(7--2). Journal of Physics A: Mathematical and Theoretical-- IOP Publishing-- 2012-- 45-- pp.295304. &#x27E8;10.1088/1751-8113/45/29/295304&#x27E9;. &#x27E8;hal-00669929&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00708602v1,'Magic' Configurations of Three-Qubit Observables and Geometric Hyperplanes of the Smallest Split Cayley Hexagon,https://data.archives-ouvertes.fr/document/hal-00708602,2012-01-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2012-06-15,,Petr Pracna,Praha,Metod Saniga-- Michel Planat-- Petr Pracna-- Peter Levay. 'Magic' Configurations of Three-Qubit Observables and Geometric Hyperplanes of the Smallest Split Cayley Hexagon. Symmetry-- Integrability and Geometry : Methods and Applications-- National Academy of Science of Ukraine-- 2012-- 8-- pp.083. &#x27E8;10.3842/SIGMA.2012.083&#x27E9;. &#x27E8;hal-00708602&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00308892v1,Space versus Time: Unimodular versus Non-Unimodular Projective Ring Geometries?,https://data.archives-ouvertes.fr/document/hal-00308892,2008-08-04,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2008-08-04,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Petr Pracna. Space versus Time: Unimodular versus Non-Unimodular Projective Ring Geometries?. 2008. &#x27E8;hal-00308892v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00308892v2,Space versus Time: Unimodular versus Non-Unimodular Projective Ring Geometries?,https://data.archives-ouvertes.fr/document/hal-00308892,2010-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2009-12-01,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Petr Pracna. Space versus Time: Unimodular versus Non-Unimodular Projective Ring Geometries?. Journal of Cosmology-- 2010-- 4-- pp.719-735. &#x27E8;hal-00308892v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v1,A Classification of the Projective Lines over Small Rings of a Power-of-Two Order,https://data.archives-ouvertes.fr/document/hal-00068327,2006-05-11,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2006-05-11,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings of a Power-of-Two Order. 2006. &#x27E8;hal-00068327v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v1,A Classification of the Projective Lines over Small Rings of a Power-of-Two Order,https://data.archives-ouvertes.fr/document/hal-00068327,2006-05-11,https://data.archives-ouvertes.fr/structure/866,"Franche-Comté Électronique Mécanique, Thermique et Optique - Sciences et Technologies (UMR 6174)",http://purl.org/spar/fabio/Preprint,France,2006-05-11,,Petr Pracna,32 avenue de l'Observatoire 25044 BESANCON CEDEX,Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings of a Power-of-Two Order. 2006. &#x27E8;hal-00068327v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v2,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2006-06-14,https://data.archives-ouvertes.fr/structure/866,"Franche-Comté Électronique Mécanique, Thermique et Optique - Sciences et Technologies (UMR 6174)",http://purl.org/spar/fabio/Preprint,France,2006-06-14,,Petr Pracna,32 avenue de l'Observatoire 25044 BESANCON CEDEX,Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. 2006. &#x27E8;hal-00068327v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v2,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2006-06-14,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2006-06-14,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. 2006. &#x27E8;hal-00068327v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v3,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2006-06-26,https://data.archives-ouvertes.fr/structure/866,"Franche-Comté Électronique Mécanique, Thermique et Optique - Sciences et Technologies (UMR 6174)",http://purl.org/spar/fabio/Preprint,France,2006-06-26,,Petr Pracna,32 avenue de l'Observatoire 25044 BESANCON CEDEX,Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. 2006. &#x27E8;hal-00068327v3&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v3,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2006-06-26,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2006-06-26,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. 2006. &#x27E8;hal-00068327v3&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v4,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2007-01-01,https://data.archives-ouvertes.fr/structure/866,"Franche-Comté Électronique Mécanique, Thermique et Optique - Sciences et Technologies (UMR 6174)",http://purl.org/spar/fabio/Article,France,2006-08-07,,Petr Pracna,32 avenue de l'Observatoire 25044 BESANCON CEDEX,Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. Chaos-- Solitons and Fractals-- Elsevier-- 2007-- 33 (4)-- pp.1095 - 1102. &#x27E8;10.1016/j.chaos.2007.01.008&#x27E9;. &#x27E8;hal-00068327v4&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00068327v4,A Classification of the Projective Lines over Small Rings,https://data.archives-ouvertes.fr/document/hal-00068327,2007-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2006-08-07,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Maurice Kibler-- Petr Pracna. A Classification of the Projective Lines over Small Rings. Chaos-- Solitons and Fractals-- Elsevier-- 2007-- 33 (4)-- pp.1095 - 1102. &#x27E8;10.1016/j.chaos.2007.01.008&#x27E9;. &#x27E8;hal-00068327v4&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00563188v1,Accurate determination of low state rotational quantum numbers (J<4) from planar-jet and liquid nitrogen cell absorption spectra of methane near 1.4 micron.,https://data.archives-ouvertes.fr/document/hal-00563188,2010-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2011-02-04,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Ondřej Votava-- Milan Masat-- Petr Pracna-- Samir Kassi-- Alain Campargue. Accurate determination of low state rotational quantum numbers (J
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00365656v1,"The Veldkamp Space of GQ(2,4)",https://data.archives-ouvertes.fr/document/hal-00365656,2009-03-04,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2009-03-04,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Peter Levay-- Petr Pracna-- Peter Vrana. The Veldkamp Space of GQ(2--4). 2009. &#x27E8;hal-00365656v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00365656v2,"The Veldkamp Space of GQ(2,4)",https://data.archives-ouvertes.fr/document/hal-00365656,2010-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2009-07-06,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Richard Green-- Peter Levay-- Petr Pracna-- Peter Vrana. The Veldkamp Space of GQ(2--4). International Journal of Geometric Methods in Modern Physics-- World Scientific Publishing-- 2010-- pp.1133-1145. &#x27E8;10.1142/S0219887810004762&#x27E9;. &#x27E8;hal-00365656v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00139548v1,The Veldkamp Space of Two-Qubits,https://data.archives-ouvertes.fr/document/hal-00139548,2007-04-02,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2007-04-02,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Petr Pracna-- Hans Havlicek. The Veldkamp Space of Two-Qubits. 2007. &#x27E8;hal-00139548v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00139548v2,The Veldkamp Space of Two-Qubits,https://data.archives-ouvertes.fr/document/hal-00139548,2007-04-17,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2007-04-17,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Petr Pracna-- Hans Havlicek. The Veldkamp Space of Two-Qubits. 2007. &#x27E8;hal-00139548v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00139548v3,The Veldkamp Space of Two-Qubits,https://data.archives-ouvertes.fr/document/hal-00139548,2007-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2007-07-02,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Metod Saniga-- Michel Planat-- Petr Pracna-- Hans Havlicek. The Veldkamp Space of Two-Qubits. SIGMA-- 2007-- 3-- 075-- 7 p. &#x27E8;hal-00139548v3&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00997125v1,Cayley-Dickson Algebras and Finite Geometry,https://data.archives-ouvertes.fr/document/hal-00997125,2014-05-27,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2014-05-27,,Petr Pracna,Praha,Metod Saniga-- Frédéric Holweck-- Petr Pracna. Cayley-Dickson Algebras and Finite Geometry. 2014. &#x27E8;hal-00997125v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00997125v2,Cayley-Dickson Algebras and Finite Geometry,https://data.archives-ouvertes.fr/document/hal-00997125,2015-12-04,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2014-06-02,,Petr Pracna,Praha,Metod Saniga-- Frédéric Holweck-- Petr Pracna. Cayley-Dickson Algebras and Finite Geometry. Mathematics -- MDPI-- 2015-- 3 (4)-- pp.1192-1221. &#x27E8;10.3390/math3041192&#x27E9;. &#x27E8;hal-00997125v2&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00268147v1,"Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions",https://data.archives-ouvertes.fr/document/hal-00268147,2008-03-31,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2008-03-31,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8","Metod Saniga-- Hans Havlicek-- Michel Planat-- Petr Pracna. Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions. 2008. &#x27E8;hal-00268147v1&#x27E9;"
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00268147v2,"Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions",https://data.archives-ouvertes.fr/document/hal-00268147,2008-04-07,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Preprint,République tchèque,2008-04-07,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8","Metod Saniga-- Hans Havlicek-- Michel Planat-- Petr Pracna. Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions. 2008. &#x27E8;hal-00268147v2&#x27E9;"
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00268147v3,"Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions",https://data.archives-ouvertes.fr/document/hal-00268147,2008-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2008-06-04,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8","Metod Saniga-- Hans Havlicek-- Michel Planat-- Petr Pracna. Twin ""Fano-Snowflakes"" Over the Smallest Ring of Ternions. SIGMA-- 2008-- 4-- 050-- 7 p. &#x27E8;10.3842/SIGMA.2008.050&#x27E9;. &#x27E8;hal-00268147v3&#x27E9;"
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00966480v1,Veldkamp-Space Aspects of a Sequence of Nested Binary Segre Varieties,https://data.archives-ouvertes.fr/document/hal-00966480,2015-01-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,2014-03-26,,Petr Pracna,Praha,Metod Saniga-- Hans Havlicek-- Frédéric Holweck-- Michel Planat-- Petr Pracna. Veldkamp-Space Aspects of a Sequence of Nested Binary Segre Varieties. Annales de l’Institut Henri Poincaré (D) Combinatorics-- Physics and their Interactions-- European Mathematical Society-- 2015-- 2 (3)-- pp.309-333. &#x27E8;hal-00966480&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-01005742v1,Accurate determination of low state rotational quantum numbers (J < 4) from planar-jet and liquid nitrogen cell absorption spectra of methane near 1.4 micron,https://data.archives-ouvertes.fr/document/hal-01005742,2010-01-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,,,Petr Pracna,Praha,Ondřej Votava-- Milan Mašát-- Petr Pracna-- Samir Kassi-- Alain Campargue. Accurate determination of low state rotational quantum numbers (J < 4) from planar-jet and liquid nitrogen cell absorption spectra of methane near 1.4 micron. Physical Chemistry Chemical Physics-- Royal Society of Chemistry-- 2010-- 12-- pp.3145. &#x27E8;10.1039/B922109C&#x27E9;. &#x27E8;hal-01005742&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-01143077v1,Rovibrational spectra of DCF3 in the 2000cm−1 region: A high-resolution study of the v5=2 and v2=v5=1 levels,https://data.archives-ouvertes.fr/document/hal-01143077,2014-11-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,,,Petr Pracna,Praha,Adina Ceausu-Velcescu-- Petr Pracna-- Adriana Predoi-Cross. Rovibrational spectra of DCF3 in the 2000cm−1 region: A high-resolution study of the v5=2 and v2=v5=1 levels. Journal of Molecular Spectroscopy-- Elsevier-- 2014-- 305-- pp.1-9. &#x27E8;10.1016/j.jms.2014.09.002&#x27E9;. &#x27E8;hal-01143077&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00997630v1,Spectroscopy of jet-cooled methane in the lower icosad region: Empirical assignments of low-J″ spectral lines from two-temperature analysis,https://data.archives-ouvertes.fr/document/hal-00997630,2013-09-01,https://data.archives-ouvertes.fr/structure/153918,J. Heyrovsky institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,,,Petr Pracna,Praha,Milan Mašát-- Petr Pracna-- Didier Mondelain-- Samir Kassi-- Alain Campargue-- et al.. Spectroscopy of jet-cooled methane in the lower icosad region: Empirical assignments of low-J″ spectral lines from two-temperature analysis. Journal of Molecular Spectroscopy-- Elsevier-- 2013-- 291-- pp.9-15. &#x27E8;10.1016/J.JMS.2013.06.002&#x27E9;. &#x27E8;hal-00997630&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00538146v1,Accurate determination of low state rotational quantum numbers (J < 4) from planar-jet and liquid nitrogen cell absorption spectra of methane near 1.4 micron,https://data.archives-ouvertes.fr/document/hal-00538146,2010-01-01,https://data.archives-ouvertes.fr/structure/13785,J. Heyrovsky Institute of Physical Chemistry,http://purl.org/spar/fabio/Article,République tchèque,,,Petr Pracna,"Dolejskova 3, CZ-182 23 Prague 8",Ondřej Votava-- Milan Masat-- Petr Pracna-- Samir Kassi-- Alain Campargue. Accurate determination of low state rotational quantum numbers (J < 4) from planar-jet and liquid nitrogen cell absorption spectra of methane near 1.4 micron. Physical Chemistry Chemical Physics-- Royal Society of Chemistry-- 2010-- 12-- pp.3145-3155. &#x27E8;10.1039/B922109C&#x27E9;. &#x27E8;hal-00538146&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00410681v1,"Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2, 2)",https://data.archives-ouvertes.fr/document/hal-00410681,2009-08-24,https://data.archives-ouvertes.fr/structure/99835,Center for Interdisciplinary Research (ZiF),http://purl.org/spar/fabio/Preprint,Allemagne,2009-08-24,,Petr Pracna,,Metod Saniga-- Peter Levay-- Michel Planat-- Petr Pracna. Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2-- 2). 2009. &#x27E8;hal-00410681v1&#x27E9;
https://data.archives-ouvertes.fr/author/95138,https://data.archives-ouvertes.fr/document/hal-00410681v2,"Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2, 2)",https://data.archives-ouvertes.fr/document/hal-00410681,2010-01-01,https://data.archives-ouvertes.fr/structure/99835,Center for Interdisciplinary Research (ZiF),http://purl.org/spar/fabio/Article,Allemagne,2009-09-01,,Petr Pracna,,Metod Saniga-- Peter Levay-- Michel Planat-- Petr Pracna. Geometric Hyperplanes of the Near Hexagon L_3 times GQ(2-- 2). Letters in Mathematical Physics-- Springer Verlag-- 2010-- 91-- pp.93-104. &#x27E8;10.1007/s11005-009-0362-z&#x27E9;. &#x27E8;hal-00410681v2&#x27E9;
